round_id,event_name,round,fighter_name,kd,ts_landed,ts_attempted,td_landed,td_attempted,sub_attempted,rev,control,ss_landed,ss_attempted,head_ss_attempted,head_ss_landed,body_ss_attempted,body_ss_landed,leg_ss_attempted,leg_ss_landed,distance_ss_attempted,distance_ss_landed,clinch_ss_attempted,clinch_ss_landed,ground_ss_attempted,ground_ss_landed
24816,UFC 171: Hendricks vs Lawler,3,Jimy Hettes,0,9,14,0,1,0,0,2,5,10,5,10,0,0,0,0,4,8,0,1,1,1
24817,UFC 171: Hendricks vs Lawler,1,Sean Spencer,0,13,52,0,0,0,0,4,11,50,6,41,2,6,3,3,11,48,0,2,0,0
24818,UFC 171: Hendricks vs Lawler,1,Alex Garcia,0,15,49,3,4,0,0,84,15,49,12,45,1,2,2,2,12,41,3,8,0,0
24819,UFC 171: Hendricks vs Lawler,2,Sean Spencer,0,27,62,0,0,0,1,19,26,61,22,52,2,7,2,2,20,47,6,14,0,0
24820,UFC 171: Hendricks vs Lawler,2,Alex Garcia,1,37,62,3,4,0,0,93,33,58,29,54,4,4,0,0,25,46,8,12,0,0
24821,UFC 171: Hendricks vs Lawler,3,Sean Spencer,0,22,50,0,0,0,0,0,21,49,14,39,3,6,4,4,18,44,3,5,0,0
24822,UFC 171: Hendricks vs Lawler,3,Alex Garcia,0,14,31,2,3,0,0,96,13,28,12,27,0,0,1,1,13,26,0,0,0,2
24823,UFC 171: Hendricks vs Lawler,1,Renee Forte,0,7,28,2,3,0,0,171,3,21,3,21,0,0,0,0,2,18,0,2,1,1
24824,UFC 171: Hendricks vs Lawler,1,Francisco Trevino,0,8,28,0,1,0,0,9,0,19,0,11,0,1,0,7,0,18,0,0,0,1
24825,UFC 171: Hendricks vs Lawler,2,Renee Forte,0,6,25,2,3,0,0,43,4,23,3,19,1,4,0,0,4,23,0,0,0,0
24826,UFC 171: Hendricks vs Lawler,2,Francisco Trevino,0,26,53,1,1,0,0,49,22,49,12,32,4,8,6,9,13,39,5,5,4,5
24827,UFC 171: Hendricks vs Lawler,3,Renee Forte,0,7,26,1,3,0,0,59,7,26,5,21,2,4,0,1,3,15,4,11,0,0
24828,UFC 171: Hendricks vs Lawler,3,Francisco Trevino,0,29,52,1,5,0,0,105,25,48,17,35,2,6,6,7,13,29,12,18,0,1
24829,UFC 171: Hendricks vs Lawler,1,Will Campuzano,0,9,26,0,0,0,0,0,2,19,2,17,0,1,0,1,2,18,0,1,0,0
24830,UFC 171: Hendricks vs Lawler,1,Justin Scoggins,0,27,43,3,6,0,0,128,21,36,12,25,3,5,6,6,15,30,6,6,0,0
24831,UFC 171: Hendricks vs Lawler,2,Will Campuzano,0,15,34,0,0,1,0,0,2,19,1,16,0,0,1,3,2,16,0,1,0,2
24832,UFC 171: Hendricks vs Lawler,2,Justin Scoggins,0,10,29,1,1,0,0,187,6,22,5,19,0,1,1,2,3,16,0,1,3,5
24833,UFC 171: Hendricks vs Lawler,3,Will Campuzano,0,4,10,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0
24834,UFC 171: Hendricks vs Lawler,3,Justin Scoggins,0,41,55,2,3,0,0,280,34,45,33,44,1,1,0,0,0,2,0,0,34,43
24835,UFC 171: Hendricks vs Lawler,1,Robert McDaniel,0,4,10,1,1,0,0,26,4,10,1,5,2,4,1,1,4,10,0,0,0,0
24836,UFC 171: Hendricks vs Lawler,1,Sean Strickland,0,24,39,1,2,1,0,155,20,35,17,29,2,5,1,1,7,16,2,2,11,17
24837,UFC 171: Hendricks vs Lawler,1,Daniel Pineda,0,13,23,0,2,0,0,1,8,18,2,11,5,6,1,1,7,16,1,2,0,0
24838,UFC 171: Hendricks vs Lawler,1,Robert Whiteford,0,26,42,2,6,0,0,124,15,29,6,16,7,10,2,3,9,19,5,9,1,1
24839,UFC 171: Hendricks vs Lawler,2,Daniel Pineda,0,11,16,1,2,1,0,22,6,11,3,8,2,2,1,1,6,10,0,1,0,0
24840,UFC 171: Hendricks vs Lawler,2,Robert Whiteford,0,20,30,1,3,0,0,159,9,17,7,15,1,1,1,1,6,11,1,2,2,4
24841,UFC 171: Hendricks vs Lawler,3,Daniel Pineda,0,16,21,0,1,2,0,47,10,15,2,6,1,2,7,7,1,5,0,0,9,10
24842,UFC 171: Hendricks vs Lawler,3,Robert Whiteford,0,8,12,2,5,0,0,182,2,4,1,3,1,1,0,0,2,4,0,0,0,0
24843,UFC Fight Night: Gustafsson vs Manuwa,1,Alexander Gustafsson,0,29,39,1,2,0,0,202,11,20,6,14,2,2,3,4,8,16,1,1,2,3
24844,UFC Fight Night: Gustafsson vs Manuwa,1,Jimi Manuwa,0,9,12,0,0,0,0,0,7,10,2,5,1,1,4,4,6,9,1,1,0,0
24845,UFC Fight Night: Gustafsson vs Manuwa,2,Alexander Gustafsson,1,11,24,0,0,0,0,1,10,23,10,22,0,0,0,1,4,15,4,6,2,2
24846,UFC Fight Night: Gustafsson vs Manuwa,2,Jimi Manuwa,0,6,13,0,0,0,0,0,6,13,2,9,0,0,4,4,6,12,0,1,0,0
24847,UFC Fight Night: Gustafsson vs Manuwa,1,Michael Johnson,0,18,44,0,2,0,0,14,18,43,4,22,5,10,9,11,15,39,3,4,0,0
24848,UFC Fight Night: Gustafsson vs Manuwa,1,Melvin Guillard,0,10,38,0,1,0,0,0,10,38,6,28,3,9,1,1,6,34,3,3,1,1
24849,UFC Fight Night: Gustafsson vs Manuwa,2,Michael Johnson,0,17,51,0,1,0,0,0,16,50,3,26,6,15,7,9,14,41,2,9,0,0
24850,UFC Fight Night: Gustafsson vs Manuwa,2,Melvin Guillard,0,6,37,0,0,0,0,0,6,37,4,27,1,8,1,2,4,33,2,4,0,0
24851,UFC Fight Night: Gustafsson vs Manuwa,3,Michael Johnson,0,16,58,1,1,0,0,60,14,53,9,45,0,3,5,5,7,36,7,17,0,0
24852,UFC Fight Night: Gustafsson vs Manuwa,3,Melvin Guillard,0,6,28,0,0,0,0,0,6,28,5,25,0,2,1,1,3,22,3,6,0,0
24853,UFC Fight Night: Gustafsson vs Manuwa,1,Brad Pickett,0,27,49,1,2,1,0,163,14,32,6,24,4,4,4,4,11,26,1,2,2,4
24854,UFC Fight Night: Gustafsson vs Manuwa,1,Neil Seery,0,8,24,0,0,0,0,0,8,24,7,22,1,2,0,0,8,24,0,0,0,0
24855,UFC Fight Night: Gustafsson vs Manuwa,2,Brad Pickett,0,28,62,1,3,0,0,159,20,54,11,43,0,1,9,10,9,33,9,12,2,9
24856,UFC Fight Night: Gustafsson vs Manuwa,2,Neil Seery,0,19,46,0,0,0,0,0,13,39,11,32,2,7,0,0,11,35,2,4,0,0
24857,UFC Fight Night: Gustafsson vs Manuwa,3,Brad Pickett,0,33,75,2,3,0,0,140,15,55,10,49,3,4,2,2,14,47,1,3,0,5
24858,UFC Fight Night: Gustafsson vs Manuwa,3,Neil Seery,0,27,52,0,1,0,0,0,26,51,23,46,3,5,0,0,22,43,4,8,0,0
24859,UFC Fight Night: Gustafsson vs Manuwa,1,Gunnar Nelson,0,25,32,1,1,1,0,185,16,20,15,19,0,0,1,1,2,2,0,0,14,18
24860,UFC Fight Night: Gustafsson vs Manuwa,1,Omari Akhmedov,0,8,18,0,0,0,0,2,6,16,1,9,2,3,3,4,6,16,0,0,0,0
24861,UFC Fight Night: Gustafsson vs Manuwa,1,Cyrille Diabate,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24862,UFC Fight Night: Gustafsson vs Manuwa,1,Ilir Latifi,0,1,5,1,1,2,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24863,UFC Fight Night: Gustafsson vs Manuwa,1,Luke Barnatt,0,45,117,0,0,0,0,1,45,117,32,100,10,14,3,3,41,113,4,4,0,0
24864,UFC Fight Night: Gustafsson vs Manuwa,1,Mats Nilsson,0,32,64,0,0,0,0,2,25,56,15,44,4,5,6,7,25,55,0,1,0,0
24865,UFC Fight Night: Gustafsson vs Manuwa,1,Brad Scott,0,12,23,0,0,0,0,0,9,19,6,16,2,2,1,1,9,19,0,0,0,0
24866,UFC Fight Night: Gustafsson vs Manuwa,1,Claudio Silva,0,38,49,2,8,0,0,114,15,24,6,14,4,4,5,6,13,22,0,0,2,2
24867,UFC Fight Night: Gustafsson vs Manuwa,2,Brad Scott,0,38,56,0,0,0,0,38,28,46,16,34,9,9,3,3,24,41,4,5,0,0
24868,UFC Fight Night: Gustafsson vs Manuwa,2,Claudio Silva,0,19,40,0,3,0,0,19,17,38,13,31,0,0,4,7,16,34,1,4,0,0
24869,UFC Fight Night: Gustafsson vs Manuwa,3,Brad Scott,0,11,17,0,0,0,0,30,4,10,4,10,0,0,0,0,4,10,0,0,0,0
24870,UFC Fight Night: Gustafsson vs Manuwa,3,Claudio Silva,0,57,69,1,4,0,0,185,4,11,4,10,0,1,0,0,4,11,0,0,0,0
24871,UFC Fight Night: Gustafsson vs Manuwa,1,Igor Araujo,0,47,57,0,1,0,1,204,3,10,0,7,3,3,0,0,0,2,0,0,3,8
24872,UFC Fight Night: Gustafsson vs Manuwa,1,Danny Mitchell,0,9,10,0,0,3,0,43,0,1,0,1,0,0,0,0,0,1,0,0,0,0
24873,UFC Fight Night: Gustafsson vs Manuwa,2,Igor Araujo,0,58,72,0,1,0,0,210,2,6,1,5,1,1,0,0,0,2,1,1,1,3
24874,UFC Fight Night: Gustafsson vs Manuwa,2,Danny Mitchell,0,14,19,0,0,0,0,46,9,13,2,6,3,3,4,4,4,8,5,5,0,0
24875,UFC Fight Night: Gustafsson vs Manuwa,3,Igor Araujo,0,33,75,0,1,1,0,118,7,21,6,17,1,3,0,1,2,6,0,0,5,15
24876,UFC Fight Night: Gustafsson vs Manuwa,3,Danny Mitchell,0,47,73,0,1,2,0,120,9,20,7,16,1,2,1,2,2,6,0,0,7,14
24877,UFC Fight Night: Gustafsson vs Manuwa,1,Phil Harris,0,4,5,0,2,0,0,41,3,4,2,3,0,0,1,1,2,3,1,1,0,0
24878,UFC Fight Night: Gustafsson vs Manuwa,1,Louis Gaudinot,0,7,9,0,0,1,0,5,2,4,1,3,1,1,0,0,2,4,0,0,0,0
24879,UFC Fight Night: Kim vs Hathaway,1,Dong Hyun Kim,1,21,57,0,0,0,0,103,19,55,16,52,3,3,0,0,8,26,3,8,8,21
24880,UFC Fight Night: Kim vs Hathaway,1,John Hathaway,0,20,53,1,2,0,0,70,10,40,4,26,4,10,2,4,6,29,2,5,2,6
24881,UFC Fight Night: Kim vs Hathaway,2,Dong Hyun Kim,0,19,34,1,3,0,0,28,6,21,4,19,2,2,0,0,3,12,3,7,0,2
24882,UFC Fight Night: Kim vs Hathaway,2,John Hathaway,0,30,63,0,2,0,0,133,15,46,8,35,5,9,2,2,8,35,7,11,0,0
24883,UFC Fight Night: Kim vs Hathaway,3,Dong Hyun Kim,1,2,5,0,0,0,0,1,2,5,2,5,0,0,0,0,2,5,0,0,0,0
24884,UFC Fight Night: Kim vs Hathaway,3,John Hathaway,0,2,11,0,2,0,0,22,2,11,1,8,1,3,0,0,2,10,0,1,0,0
24885,UFC Fight Night: Kim vs Hathaway,1,Sai Wang,0,22,44,0,0,0,1,89,16,38,7,21,2,6,7,11,12,32,0,0,4,6
24886,UFC Fight Night: Kim vs Hathaway,1,Zhang Lipeng,0,7,20,1,1,2,0,72,5,15,1,8,0,2,4,5,5,15,0,0,0,0
24887,UFC Fight Night: Kim vs Hathaway,2,Sai Wang,0,22,48,0,0,0,1,136,6,20,5,16,1,2,0,2,0,6,6,11,0,3
24888,UFC Fight Night: Kim vs Hathaway,2,Zhang Lipeng,0,7,9,3,6,0,0,110,2,3,1,2,0,0,1,1,0,1,1,1,1,1
24889,UFC Fight Night: Kim vs Hathaway,3,Sai Wang,0,56,80,0,0,0,0,207,9,21,2,10,0,1,7,10,3,8,0,1,6,12
24890,UFC Fight Night: Kim vs Hathaway,3,Zhang Lipeng,0,23,31,0,3,0,0,27,3,7,2,5,0,1,1,1,3,6,0,0,0,1
24891,UFC Fight Night: Kim vs Hathaway,1,Matt Mitrione,1,25,65,0,0,0,0,21,24,62,20,57,1,2,3,3,16,47,8,15,0,0
24892,UFC Fight Night: Kim vs Hathaway,1,Shawn Jordan,0,19,51,0,2,0,0,27,15,46,8,38,1,2,6,6,10,37,5,9,0,0
24893,UFC Fight Night: Kim vs Hathaway,1,Hatsu Hioki,0,16,25,1,3,0,0,189,5,9,0,2,4,6,1,1,2,5,3,4,0,0
24894,UFC Fight Night: Kim vs Hathaway,1,Ivan Menjivar,0,21,29,0,1,0,0,40,4,11,4,9,0,1,0,1,2,6,2,4,0,1
24895,UFC Fight Night: Kim vs Hathaway,2,Hatsu Hioki,0,16,33,2,2,2,0,128,9,23,4,15,4,7,1,1,6,16,2,6,1,1
24896,UFC Fight Night: Kim vs Hathaway,2,Ivan Menjivar,0,23,38,0,0,0,0,57,11,26,4,15,4,5,3,6,6,19,3,3,2,4
24897,UFC Fight Night: Kim vs Hathaway,3,Hatsu Hioki,0,20,59,1,1,0,0,21,15,54,8,41,6,11,1,2,15,54,0,0,0,0
24898,UFC Fight Night: Kim vs Hathaway,3,Ivan Menjivar,1,13,50,0,0,1,0,1,12,48,6,33,4,10,2,5,10,42,2,6,0,0
24899,UFC Fight Night: Kim vs Hathaway,1,Kazuki Tokudome,0,11,23,0,2,0,0,24,11,23,9,21,2,2,0,0,1,5,10,18,0,0
24900,UFC Fight Night: Kim vs Hathaway,1,Yui Chul Nam,3,78,125,0,0,0,0,199,60,100,48,83,8,12,4,5,10,21,32,51,18,28
24901,UFC Fight Night: Kim vs Hathaway,2,Kazuki Tokudome,0,104,124,1,1,0,0,280,14,17,14,17,0,0,0,0,0,2,0,0,14,15
24902,UFC Fight Night: Kim vs Hathaway,2,Yui Chul Nam,0,11,15,0,0,0,0,0,6,9,6,9,0,0,0,0,1,1,0,0,5,8
24903,UFC Fight Night: Kim vs Hathaway,3,Kazuki Tokudome,0,16,27,2,4,0,0,159,6,15,5,14,0,0,1,1,4,9,2,5,0,1
24904,UFC Fight Night: Kim vs Hathaway,3,Yui Chul Nam,0,20,33,1,1,0,0,95,11,21,9,19,2,2,0,0,6,13,5,8,0,0
24905,UFC Fight Night: Kim vs Hathaway,1,Nam Phan,0,6,76,0,2,0,0,0,6,75,4,72,2,3,0,0,6,75,0,0,0,0
24906,UFC Fight Night: Kim vs Hathaway,1,Vaughan Lee,0,58,113,0,0,0,0,0,58,113,28,71,23,31,7,11,58,113,0,0,0,0
24907,UFC Fight Night: Kim vs Hathaway,2,Nam Phan,0,12,69,0,2,0,0,7,12,69,3,48,5,14,4,7,12,68,0,1,0,0
24908,UFC Fight Night: Kim vs Hathaway,2,Vaughan Lee,0,37,87,0,0,0,0,0,35,85,19,56,6,18,10,11,35,85,0,0,0,0
24909,UFC Fight Night: Kim vs Hathaway,3,Nam Phan,0,6,45,0,1,0,0,6,6,45,4,38,1,5,1,2,6,45,0,0,0,0
24910,UFC Fight Night: Kim vs Hathaway,3,Vaughan Lee,0,50,114,0,1,0,0,1,49,113,25,70,18,30,6,13,48,112,1,1,0,0
24911,UFC Fight Night: Kim vs Hathaway,1,Albert Cheng,0,5,12,0,1,0,0,6,5,12,4,10,1,2,0,0,5,12,0,0,0,0
24912,UFC Fight Night: Kim vs Hathaway,1,Anying Wang,0,15,47,0,0,0,0,32,13,45,10,37,0,1,3,7,13,45,0,0,0,0
24913,UFC Fight Night: Kim vs Hathaway,1,Jumabieke Tuerxun,0,7,13,0,0,0,0,0,2,8,0,6,1,1,1,1,1,5,1,3,0,0
24914,UFC Fight Night: Kim vs Hathaway,1,Mark Eddiva,0,54,65,2,4,0,0,240,21,30,9,15,9,11,3,4,5,10,6,7,10,13
24915,UFC Fight Night: Kim vs Hathaway,2,Jumabieke Tuerxun,0,7,21,1,5,0,0,45,6,18,3,15,2,2,1,1,2,8,3,9,1,1
24916,UFC Fight Night: Kim vs Hathaway,2,Mark Eddiva,0,45,68,1,4,0,0,153,15,35,7,25,0,0,8,10,6,22,8,12,1,1
24917,UFC Fight Night: Kim vs Hathaway,3,Jumabieke Tuerxun,0,19,26,0,4,2,0,5,4,8,3,7,1,1,0,0,0,1,3,6,1,1
24918,UFC Fight Night: Kim vs Hathaway,3,Mark Eddiva,0,42,56,1,2,0,0,227,13,23,6,15,2,2,5,6,4,13,5,6,4,4
24919,UFC 170: Rousey vs McMann,1,Ronda Rousey,1,21,30,0,0,0,0,44,14,23,4,12,9,10,1,1,2,8,12,15,0,0
24920,UFC 170: Rousey vs McMann,1,Sara McMann,0,14,21,0,0,0,0,0,13,20,8,14,5,6,0,0,6,10,7,10,0,0
24921,UFC 170: Rousey vs McMann,1,Daniel Cormier,1,20,39,0,0,0,0,9,18,37,16,35,2,2,0,0,4,18,5,6,9,13
24922,UFC 170: Rousey vs McMann,1,Patrick Cummins,0,8,22,0,3,0,0,0,8,22,5,18,1,1,2,3,7,21,1,1,0,0
24923,UFC 170: Rousey vs McMann,1,Rory MacDonald,0,8,24,0,0,0,0,0,6,22,5,21,1,1,0,0,6,22,0,0,0,0
24924,UFC 170: Rousey vs McMann,1,Demian Maia,0,52,64,1,4,0,0,231,27,38,20,31,6,6,1,1,6,13,0,0,21,25
24925,UFC 170: Rousey vs McMann,2,Rory MacDonald,0,40,108,0,0,0,0,3,40,108,33,99,7,9,0,0,40,108,0,0,0,0
24926,UFC 170: Rousey vs McMann,2,Demian Maia,0,13,36,0,7,0,0,0,13,36,7,28,1,3,5,5,13,36,0,0,0,0
24927,UFC 170: Rousey vs McMann,3,Rory MacDonald,0,29,83,0,0,0,0,4,29,83,24,77,4,5,1,1,28,77,0,2,1,4
24928,UFC 170: Rousey vs McMann,3,Demian Maia,0,16,52,1,11,0,0,70,11,46,10,44,0,0,1,2,11,46,0,0,0,0
24929,UFC 170: Rousey vs McMann,1,Mike Pyle,0,23,34,2,2,0,0,70,11,22,4,14,4,4,3,4,4,13,6,7,1,2
24930,UFC 170: Rousey vs McMann,1,TJ Waldburger,0,21,30,0,2,0,0,66,13,22,5,13,3,3,5,6,10,18,3,4,0,0
24931,UFC 170: Rousey vs McMann,2,Mike Pyle,0,20,39,2,2,0,0,76,8,26,6,23,2,2,0,1,6,21,1,3,1,2
24932,UFC 170: Rousey vs McMann,2,TJ Waldburger,0,14,37,0,0,1,0,35,13,35,8,30,2,2,3,3,11,31,2,4,0,0
24933,UFC 170: Rousey vs McMann,3,Mike Pyle,0,45,61,0,0,1,0,51,37,53,34,50,1,1,2,2,11,23,7,11,19,19
24934,UFC 170: Rousey vs McMann,3,TJ Waldburger,0,14,35,0,2,0,0,45,12,32,8,27,2,3,2,2,10,28,2,4,0,0
24935,UFC 170: Rousey vs McMann,1,Robert Whittaker,0,19,66,0,0,0,0,0,19,66,17,64,0,0,2,2,18,64,1,2,0,0
24936,UFC 170: Rousey vs McMann,1,Stephen Thompson,1,39,81,0,0,0,0,7,38,80,28,63,7,13,3,4,25,65,6,7,7,8
24937,UFC 170: Rousey vs McMann,1,Alexis Davis,0,36,56,1,1,0,0,58,16,35,5,18,4,6,7,11,10,25,5,9,1,1
24938,UFC 170: Rousey vs McMann,1,Jessica Eye,0,27,49,0,0,0,0,69,13,33,12,31,0,0,1,2,10,26,3,7,0,0
24939,UFC 170: Rousey vs McMann,2,Alexis Davis,0,44,54,1,1,0,0,234,6,14,5,9,0,0,1,5,1,7,0,0,5,7
24940,UFC 170: Rousey vs McMann,2,Jessica Eye,0,15,17,0,0,0,0,0,7,9,4,6,0,0,3,3,7,9,0,0,0,0
24941,UFC 170: Rousey vs McMann,3,Alexis Davis,0,32,65,0,1,0,0,0,31,64,15,37,2,6,14,21,29,59,2,5,0,0
24942,UFC 170: Rousey vs McMann,3,Jessica Eye,0,27,69,0,0,0,0,0,27,69,23,60,0,1,4,8,23,63,4,6,0,0
24943,UFC 170: Rousey vs McMann,1,Raphael Assuncao,0,40,78,0,0,0,0,0,40,78,29,61,2,5,9,12,40,78,0,0,0,0
24944,UFC 170: Rousey vs McMann,1,Pedro Munhoz,0,13,43,0,0,0,0,0,13,43,3,25,3,5,7,13,13,43,0,0,0,0
24945,UFC 170: Rousey vs McMann,2,Raphael Assuncao,0,37,62,2,2,0,0,116,23,45,16,36,0,1,7,8,12,28,0,0,11,17
24946,UFC 170: Rousey vs McMann,2,Pedro Munhoz,0,15,32,0,0,1,0,0,9,25,1,11,4,8,4,6,9,23,0,2,0,0
24947,UFC 170: Rousey vs McMann,3,Raphael Assuncao,0,39,85,1,1,0,0,8,37,83,28,73,6,6,3,4,35,78,1,4,1,1
24948,UFC 170: Rousey vs McMann,3,Pedro Munhoz,0,13,34,0,1,0,0,0,11,32,2,20,5,8,4,4,11,32,0,0,0,0
24949,UFC 170: Rousey vs McMann,1,Cody Gibson,0,17,35,1,3,0,0,34,8,24,4,15,4,8,0,1,2,14,6,10,0,0
24950,UFC 170: Rousey vs McMann,1,Aljamain Sterling,0,48,70,1,2,0,0,161,19,41,9,26,7,9,3,6,3,17,13,21,3,3
24951,UFC 170: Rousey vs McMann,2,Cody Gibson,0,13,28,3,3,1,0,156,8,22,3,14,4,5,1,3,3,10,4,10,1,2
24952,UFC 170: Rousey vs McMann,2,Aljamain Sterling,0,27,40,1,1,0,0,56,16,28,7,15,8,11,1,2,6,14,10,14,0,0
24953,UFC 170: Rousey vs McMann,3,Cody Gibson,0,5,10,0,0,0,0,1,2,7,2,7,0,0,0,0,0,2,1,3,1,2
24954,UFC 170: Rousey vs McMann,3,Aljamain Sterling,0,57,67,1,2,3,0,258,11,20,7,16,2,2,2,2,2,8,2,2,7,10
24955,UFC 170: Rousey vs McMann,1,Zach Makovsky,0,15,27,1,2,0,0,146,9,21,4,16,2,2,3,3,5,16,1,1,3,4
24956,UFC 170: Rousey vs McMann,1,Josh Sampo,0,12,22,0,0,0,0,0,9,19,3,12,2,3,4,4,6,13,3,6,0,0
24957,UFC 170: Rousey vs McMann,2,Zach Makovsky,0,17,34,3,4,0,0,105,11,27,8,22,1,1,2,4,10,26,0,0,1,1
24958,UFC 170: Rousey vs McMann,2,Josh Sampo,0,9,26,0,0,0,0,0,3,20,2,16,0,1,1,3,3,19,0,1,0,0
24959,UFC 170: Rousey vs McMann,3,Zach Makovsky,0,28,32,1,1,0,0,76,14,18,8,12,3,3,3,3,10,14,1,1,3,3
24960,UFC 170: Rousey vs McMann,3,Josh Sampo,0,33,56,0,0,0,0,90,7,28,2,21,4,6,1,1,4,20,0,3,3,5
24961,UFC 170: Rousey vs McMann,1,Rafaello Oliveira,0,1,6,0,0,0,0,0,1,6,0,3,1,1,0,2,1,6,0,0,0,0
24962,UFC 170: Rousey vs McMann,1,Erik Koch,1,19,27,0,0,0,0,24,19,27,19,27,0,0,0,0,3,6,0,0,16,21
24963,UFC 170: Rousey vs McMann,1,Ernest Chavez,0,17,30,1,1,0,0,85,6,18,5,14,0,1,1,3,5,16,1,1,0,1
24964,UFC 170: Rousey vs McMann,1,Yosdenis Cedeno,0,7,23,0,0,0,0,10,7,23,1,13,1,5,5,5,6,21,1,2,0,0
24965,UFC 170: Rousey vs McMann,2,Ernest Chavez,0,41,48,1,1,0,0,142,8,15,3,9,4,5,1,1,5,12,2,2,1,1
24966,UFC 170: Rousey vs McMann,2,Yosdenis Cedeno,0,6,13,0,1,0,0,16,6,13,1,7,2,2,3,4,5,12,1,1,0,0
24967,UFC 170: Rousey vs McMann,3,Ernest Chavez,0,36,55,0,0,0,0,44,14,29,5,16,2,2,7,11,13,28,1,1,0,0
24968,UFC 170: Rousey vs McMann,3,Yosdenis Cedeno,0,14,48,0,0,0,0,20,13,47,11,44,0,1,2,2,13,47,0,0,0,0
24969,UFC Fight Night: Machida vs Mousasi,1,Lyoto Machida,0,5,18,0,0,0,0,0,5,18,2,11,1,3,2,4,5,18,0,0,0,0
24970,UFC Fight Night: Machida vs Mousasi,1,Gegard Mousasi,0,5,13,0,0,0,0,0,5,13,1,6,0,0,4,7,5,13,0,0,0,0
24971,UFC Fight Night: Machida vs Mousasi,2,Lyoto Machida,0,6,26,0,0,0,0,0,6,26,3,22,1,2,2,2,6,26,0,0,0,0
24972,UFC Fight Night: Machida vs Mousasi,2,Gegard Mousasi,0,10,31,0,0,0,0,0,10,31,5,24,0,1,5,6,10,31,0,0,0,0
24973,UFC Fight Night: Machida vs Mousasi,3,Lyoto Machida,0,8,30,0,1,0,0,3,7,29,5,22,2,7,0,0,7,28,0,1,0,0
24974,UFC Fight Night: Machida vs Mousasi,3,Gegard Mousasi,0,11,25,0,1,0,0,3,9,23,5,18,3,4,1,1,6,18,3,5,0,0
24975,UFC Fight Night: Machida vs Mousasi,4,Lyoto Machida,0,5,11,1,1,0,0,62,3,9,2,6,0,1,1,2,3,9,0,0,0,0
24976,UFC Fight Night: Machida vs Mousasi,4,Gegard Mousasi,0,19,32,0,1,0,1,98,7,19,4,13,1,4,2,2,2,9,0,2,5,8
24977,UFC Fight Night: Machida vs Mousasi,5,Lyoto Machida,0,11,23,0,0,0,0,125,7,19,4,14,2,4,1,1,4,16,0,0,3,3
24978,UFC Fight Night: Machida vs Mousasi,5,Gegard Mousasi,0,21,37,0,1,0,0,1,5,20,4,19,0,0,1,1,5,19,0,1,0,0
24979,UFC Fight Night: Machida vs Mousasi,1,Jacare Souza,0,16,24,1,1,1,0,232,1,5,1,5,0,0,0,0,1,4,0,0,0,1
24980,UFC Fight Night: Machida vs Mousasi,1,Francis Carmont,0,13,22,0,0,0,1,3,1,4,1,3,0,1,0,0,1,4,0,0,0,0
24981,UFC Fight Night: Machida vs Mousasi,2,Jacare Souza,0,9,30,0,2,0,0,43,8,29,3,23,3,4,2,2,5,26,3,3,0,0
24982,UFC Fight Night: Machida vs Mousasi,2,Francis Carmont,0,15,51,0,1,0,0,11,15,51,11,42,2,5,2,4,15,50,0,1,0,0
24983,UFC Fight Night: Machida vs Mousasi,3,Jacare Souza,0,26,35,1,1,2,0,246,7,13,6,11,1,2,0,0,1,5,0,0,6,8
24984,UFC Fight Night: Machida vs Mousasi,3,Francis Carmont,0,16,34,0,0,0,0,0,3,16,2,14,0,1,1,1,3,16,0,0,0,0
24985,UFC Fight Night: Machida vs Mousasi,1,Erick Silva,0,21,21,0,0,0,0,1,18,18,14,14,4,4,0,0,2,2,2,2,14,14
24986,UFC Fight Night: Machida vs Mousasi,1,Takenori Sato,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24987,UFC Fight Night: Machida vs Mousasi,1,Viscardi Andrade,1,35,63,1,1,0,0,146,20,48,14,39,2,4,4,5,8,25,1,2,11,21
24988,UFC Fight Night: Machida vs Mousasi,1,Nicholas Musoke,0,14,51,0,0,0,0,0,14,51,12,43,2,7,0,1,11,45,3,6,0,0
24989,UFC Fight Night: Machida vs Mousasi,2,Viscardi Andrade,0,23,32,0,1,0,0,6,2,9,1,7,1,2,0,0,0,6,2,3,0,0
24990,UFC Fight Night: Machida vs Mousasi,2,Nicholas Musoke,0,41,55,1,3,0,0,234,21,34,18,29,3,5,0,0,11,18,1,3,9,13
24991,UFC Fight Night: Machida vs Mousasi,3,Viscardi Andrade,0,10,21,0,0,0,0,0,2,12,2,11,0,1,0,0,2,12,0,0,0,0
24992,UFC Fight Night: Machida vs Mousasi,3,Nicholas Musoke,0,22,34,1,2,0,0,243,10,18,6,14,0,0,4,4,4,12,4,4,2,2
24993,UFC Fight Night: Machida vs Mousasi,1,Charles Oliveira,0,28,36,1,1,0,0,280,9,15,5,10,4,5,0,0,1,5,3,4,5,6
24994,UFC Fight Night: Machida vs Mousasi,1,Andy Ogle,0,6,13,0,0,0,0,0,4,11,4,10,0,1,0,0,3,9,1,2,0,0
